,STUDENT_NUM,STUDY_PROGRAM,MAIN_STUDY_PROGRAM,ACADEMIC_YEAR,START_DATE,END_DATE,ENROLLMENT_TYPE,EXAM_TYPE,FULL_TIME_PART,PROGRAM_ACTIVE_CODE,DATE_ACTIVE_CODE_MODIFIED,DATE_WITHRAWAL_PRE-REGIS,WITHDRAWAL_REASON,HIGHER_EDU_REGISTER,DATE_REGIS_PROOF,DATE_ENROLLMENT_REQUEST,LOTTERY_FORM,DECENTRALIZED_RESULT_SELECTION,DECENTRALIZED_SELECTION_FOLLOWUP,LOTTERY_RESULT,LOTTERY_STATUS,DATE_REQUEST_STOP,FINANCING,DATE_FIRST_ENROL_REQUEST,STUDY_CHECK_PARTICIPATION,DATE_STUDY_CHECK,STUDY_CHECK_RESULT,STUDY_CHECK_ADMISSION,EXAM_ADMINISTERED,DATE_EXAM_STARTED,EXAM_PROG_DETAILS,DATE_EXAM_CONDUCTED,EXAM_FINAL_RESULT,EXAM_GRADE,HONORS_PROG_PARTICIPATION,PRIOR_EDUCATION,PRIOR_SCHOOL_NAME,PRIOR_FINAL_EXAM_DATE,PRIOR_DIMPLOMA_OBTAINTION,PRIOR_EXTENSION_CODE,PRIOR_SPECIALITY,PRIOR_VERIFICATION_STATUS,PRIOR_VERIFICATION_DATE,BIRTH_DATE,GENDER,NATIONALITY,YEAR_STARTED_HU,PRIOR_QUALIFICATION_TYPE,INFO_CURRENT
98,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
99,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
100,1768080,BTICIC,BTICIC,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,V,4,2019-08-27 09:21:13.0000000,,,30020,2019-08-29 00:00:00.0000000,2019-04-30 00:00:00.0000000,N,,,,,,J,2019-04-30 00:00:00.0000000,J,2019-08-22 00:00:00.0000000,P,JP,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
101,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
102,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
103,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
104,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
105,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
106,1768080,BTICIC,BTICIC,2020,2020-09-01 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,D,V,4,2020-08-23 12:12:06.0000000,,,30020,2020-08-25 00:00:00.0000000,2020-06-12 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
107,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
108,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
109,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
110,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
111,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
112,1768080,BTICIC,BTICIC,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,D,V,4,2021-09-24 10:24:26.0000000,,,30020,2021-09-28 00:00:00.0000000,2021-09-24 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
113,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
114,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
115,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
116,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
117,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
118,1768080,BTICIC,BTICIC,2022,2022-09-01 00:00:00.0000000,2023-08-31 00:00:00.0000000,S,D,V,4,2022-05-10 12:20:41.0000000,,,30020,,2022-05-10 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
119,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
120,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
121,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TICT-VPOPICT-19,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
122,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,3,Stichting ROC Midden Nederland,2015-06-26,J,,,N,,1994-01-15,M,XXX,2019,VWO,N
123,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,591,Hogeschool Utrecht,,N,30020.0,B HBO-ICT,GV,2021-09-24,1994-01-15,M,XXX,2019,HBO,J
124,1768080,BTICIC,BTICIC,2023,2023-09-01 00:00:00.0000000,2024-08-31 00:00:00.0000000,S,D,V,4,2023-09-13 21:25:19.0000000,,,30020,,2023-08-30 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-09-01,TICT-VBAOPIC-20,,,J,N,601,Hogeschool Utrecht; Utrecht,2019-05-09,J,,,DD,2019-05-21,1994-01-15,M,XXX,2019,VO,J
125,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
126,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
127,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
128,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
129,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
130,1769163,BTLCCY,BTLCCY,2019,2019-09-01 00:00:00.0000000,2020-08-31 00:00:00.0000000,S,D,D,4,2019-07-18 15:06:26.0000000,,,34396,2019-08-13 00:00:00.0000000,2019-05-15 00:00:00.0000000,N,,,,,,J,2019-05-15 00:00:00.0000000,N,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
131,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
132,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
133,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
134,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
135,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
136,1769163,BTLCCY,BTLCCY,2020,2020-09-01 00:00:00.0000000,2021-04-20 00:00:00.0000000,S,D,D,4,2020-07-07 20:19:24.0000000,,PROP_EXAM,34396,2020-07-13 00:00:00.0000000,2020-06-20 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
137,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
138,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
139,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
140,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
141,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
142,1769163,BTLCCY,BTLCCY,2020,2021-04-21 00:00:00.0000000,2021-08-31 00:00:00.0000000,S,B,D,4,2021-06-11 13:40:34.0000000,,,34396,2020-07-13 00:00:00.0000000,2021-06-11 13:40:34.0000000,,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
143,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
144,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
145,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
146,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
147,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
148,1769163,BTLCCY,BTLCCY,2021,2021-09-01 00:00:00.0000000,2022-08-31 00:00:00.0000000,S,B,D,4,2021-07-10 18:55:02.0000000,,,34396,2021-07-29 00:00:00.0000000,2021-07-01 00:00:00.0000000,N,,,,,,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
149,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
150,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
151,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,D,2019-09-01,TCHY-PROPD-19,2021-04-20,---,N,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
152,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,591,Hogeschool Utrecht,2023-02-02,J,34396.0,B Chemie,GD,2023-02-02,1989-12-30,M,NL,2019,HBO,J
153,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,611,Hogeschool Utrecht,2021-04-20,J,34396.0,B Chemie,GD,2021-04-20,1989-12-30,M,NL,2019,HBO,J
154,1769163,BTLCCY,BTLCCY,2022,2022-09-01 00:00:00.0000000,2023-02-28 00:00:00.0000000,S,B,D,4,2022-06-26 19:45:08.0000000,,VB,34396,,2022-06-12 00:00:00.0000000,N,,,,,2023-02-07 00:00:00.0000000,J,,NVT,,,,B,2020-01-01,TCHY-BASD-19,2023-02-02,MG,J,N,91711,ROC West-Brabant,2010-07-06,J,,,GD,2010-07-06,1989-12-30,M,NL,2019,MBO,J
